city_st,year,pop,avg_m
"Kelso, WA",2002,11878.716952250086,0.032397333333333334
"Kenilworth, NJ",2008,7886.989090909091,0
"Kenmore, WA",2002,19034.4,0
"Kenneth City, FL",1996,4401.448,0.009179
"Kenneth City, FL",2000,4400,0.00144
"Kennett Square, PA",2008,5781.438331844727,0
"Kent, WA",2002,86500.40425641026,0
"Key Biscayne, FL",2000,10507,0.00755125
"Key Biscayne, FL",2001,10690.7,0.005218545454545455
"Key Biscayne, FL",2002,10874.4,0.014376499999999999
"Key Biscayne, FL",2003,11058.1,0.0019636363636363636
"Key Biscayne, FL",2004,11241.8,0.006290666666666667
"Key Biscayne, FL",2005,11425.5,0.002332
"Key Biscayne, FL",2006,11609.2,0.004142
"Key Biscayne, FL",2007,11792.9,0.0023566666666666666
"Key Biscayne, FL",2008,11976.6,0.00108
"Key West, FL",1992,25066.474579110556,0.00378
"Key West, FL",1993,25163.008240076248,9.818181818181818e-4
"Key West, FL",1994,25246.10696579417,0
"Key West, FL",1995,25316.04636912326,0.0057599999999999995
"Key West, FL",1996,25373.1020629225,0.01330581818181818
"Key West, FL",1997,25417.54966005083,0.012410333333333334
"Key West, FL",1998,25449.66477336722,0.0022870588235294116
"Key West, FL",1999,25469.723015730626,0.0041670000000000006
"Key West, FL",2000,25478,0.008636444444444445
"Key West, FL",2001,25474.44690355781,0.024178095238095238
"Key West, FL",2002,25457.717161880555,0.022768
"Key West, FL",2003,25426.13977496823,0.0038516
"Key West, FL",2004,25378.043742820835,0.002959058823529412
"Key West, FL",2005,25311.758065438367,0.013864
"Key West, FL",2006,25225.61174282083,0.008087
"Key West, FL",2007,25117.93377496823,0.011578769230769231
"Key West, FL",2008,24987.05316188055,0.003926352941176471
"Keyport, NJ",2008,7334.562251446589,0
"Kill Devil Hills, NC",2008,6595.639999999999,0.00135
"Kings Point, NY",1998,5012.864666666666,0.0032400000000000003
"Kings Point, NY",2008,5096.034952380953,0
"Kingsland, GA",2005,13271.875,0.0016986666666666667
"Kinnelon, NJ",2008,10077.116952380951,0
"Kirkland, WA",2002,45119.91955555555,0
"Kiryas Joel, NY",2008,18660.72,0
"Kitty Hawk, NC",2008,3215.8,0.00135
"La Canada Flintridge, CA",2002,20491.94161904762,0
"La Habra Heights, CA",2002,5557.848,0.006599
"La Habra Heights, CA",2009,5298.6765,0.009
"La Habra, CA",2002,60013.20357173938,0.006599
"La Habra, CA",2009,60639.9680091034,0.009
"La Mesa, CA",2001,54972.27851983615,0.02052
"La Mesa, CA",2002,55193.93159081983,0.008798666666666666
"La Mesa, CA",2009,56809.44251983616,0.009
"La Mirada, CA",2002,48032.38257142857,0.006599
"La Mirada, CA",2009,48979.423696428574,0.009
"La Palma, CA",2002,15459.688714285714,0.006599
"La Palma, CA",2009,15561.804401785714,0.009
"La Puente, CA",2002,41303.37238095238,0
"LaBelle, FL",1992,3090.56,0.00216
"LaBelle, FL",1996,3736.44,0.018358
"LaBelle, FL",1997,3870.985,0.00324
"LaBelle, FL",1999,4107.765,0
"LaBelle, FL",2000,4210,0.00336
"LaBelle, FL",2004,4511.24,0
"Lafayette, CA",2002,23827.388333333332,0
"Laguna Beach, CA",2001,23609.5500992786,0.01728
"Laguna Beach, CA",2002,23487.37173205084,0.006599
"Laguna Beach, CA",2009,22768.0220992786,0.009
"Laguna Hills, CA",2001,29552.8605,0.01728
"Laguna Hills, CA",2002,28154.588444444445,0.006599
"Laguna Hills, CA",2009,28364.8245,0.009
"Laguna Niguel, CA",2001,62672.719,0.01728
"Laguna Niguel, CA",2002,63309.516444444445,0.008798666666666666
"Laguna Niguel, CA",2009,63563.891,0.009
"Laguna Woods, CA",2001,16475.5,0.01728
"Laguna Woods, CA",2002,16444,0.006599
"Laguna Woods, CA",2009,16223.5,0.009
"Lake Clarke Shores, FL",1987,3315.1305,0.002778
"Lake Clarke Shores, FL",1990,3364,0.0216
"Lake Clarke Shores, FL",1991,3378.3085,0.00324
"Lake Clarke Shores, FL",1992,3391.528,0.004482333333333333
"Lake Clarke Shores, FL",1993,3403.5995,0.0018116923076923076
"Lake Clarke Shores, FL",1994,3414.464,0.0028824444444444444
"Lake Clarke Shores, FL",1995,3424.0625,0.006479636363636364
"Lake Clarke Shores, FL",1996,3432.336,0.011087555555555555
"Lake Clarke Shores, FL",1997,3439.2255,0.009343333333333334
"Lake Clarke Shores, FL",1998,3444.672,0.002110545454545455
"Lake Clarke Shores, FL",1999,3448.6165,0.011339272727272727
"Lake Clarke Shores, FL",2000,3451,0.007994545454545454
"Lake Clarke Shores, FL",2001,3451.7635,0.006192
"Lake Clarke Shores, FL",2002,3450.848,0.00216
"Lake Clarke Shores, FL",2003,3448.1945,0.00264
"Lake Clarke Shores, FL",2004,3443.744,0.014145333333333333
"Lake Clarke Shores, FL",2005,3437.4375,0.02006866666666667
"Lake Clarke Shores, FL",2006,3429.216,0.002240666666666667
"Lake Clarke Shores, FL",2007,3419.0205,0.004705
"Lake Clarke Shores, FL",2008,3406.792,8.64e-4
"Lake Elsinore, CA",2001,30356.62058014354,0.01728
"Lake Elsinore, CA",2002,31939.409920255184,0.008798666666666666
"Lake Elsinore, CA",2009,48504.10058014354,0.009
"Lake Forest, CA",2001,59849.45,0.01728
"Lake Forest, CA",2002,61150.4,0.008798666666666666
"Lake Forest, CA",2009,74695.05,0.009
"Lake Grove, NY",1992,9663.980444444443,0.0054
"Lake Grove, NY",1993,9708.9665,0.0027
"Lake Grove, NY",1995,9830.048611111111,0.0054
"Lake Grove, NY",1998,10068.80177777778,0.012960800000000001
"Lake Grove, NY",2003,10531.514833333333,0
"Lake Grove, NY",2008,10992.108444444444,0.002194285714285714
"Lake Helen, FL",2000,2743,0.001964
"Lake Helen, FL",2001,2731.1,0.00864
"Lake Helen, FL",2004,2695.4,0
"Lake Helen, FL",2005,2683.5,0.0025066666666666666
"Lake Helen, FL",2008,2647.8,0
"Lake Park, FL",1987,6534.10525,0.002778
"Lake Park, FL",1990,6704,0.0216
"Lake Park, FL",1991,6835.983,0.00324
"Lake Park, FL",1992,7002.495428571428,0.0053787999999999996
"Lake Park, FL",1993,7196.3985,0.0018116923076923076
"Lake Park, FL",1994,7410.553428571428,0.0028824444444444444
"Lake Park, FL",1995,7637.821428571428,0.006479636363636364
"Lake Park, FL",1996,7871.063714285714,0.011087555555555555
"Lake Park, FL",1997,8103.1415,0.009343333333333334
"Lake Park, FL",1998,8326.916000000001,0.002110545454545455
"Lake Park, FL",1999,8535.248428571429,0.009745846153846154
"Lake Park, FL",2000,8721,0.009291111111111111
"Lake Park, FL",2001,8877.420892857142,0.00747
"Lake Park, FL",2002,8999.317142857142,0.0025199999999999997
"Lake Park, FL",2003,9081.88375,0.001542857142857143
"Lake Park, FL",2004,9120.315714285714,0.014145333333333333
"Lake Park, FL",2005,9109.808035714286,0.0224624
"Lake Park, FL",2006,9045.555714285714,0.002240666666666667
"Lake Park, FL",2007,8922.75375,0.006273333333333333
"Lake Park, FL",2008,8736.597142857143,8.64e-4
"Lake Stevens, WA",2002,9204.44,0
"Lake Worth, FL",1987,27750.91793833734,0.002778
"Lake Worth, FL",1990,28564,0.0216
"Lake Worth, FL",1991,29030.90629148059,0.00324
"Lake Worth, FL",1992,29591.690068475895,0.004482333333333333
"Lake Worth, FL",1993,30226.98008296118,0.0018116923076923076
"Lake Worth, FL",1994,30917.405086911713,0.0028824444444444444
"Lake Worth, FL",1995,31643.59383230276,0.006479636363636364
"Lake Worth, FL",1996,32386.175071109585,0.011087555555555555
"Lake Worth, FL",1997,33125.77755530745,0.009343333333333334
"Lake Worth, FL",1998,33843.030036871634,0.002110545454545455
"Lake Worth, FL",1999,34518.5612677774,0.011339272727272727
"Lake Worth, FL",2000,35133,0.007994545454545454
"Lake Worth, FL",2001,35668.229360185505,0.00592
"Lake Worth, FL",2002,36111.14997366312,0.00216
"Lake Worth, FL",2003,36449.91684043284,0.00264
"Lake Worth, FL",2004,36672.68496049468,0.014145333333333333
"Lake Worth, FL",2005,36767.60933384862,0.02006866666666667
"Lake Worth, FL",2006,36722.84496049467,0.002240666666666667
"Lake Worth, FL",2007,36526.54684043284,0.004705
"Lake Worth, FL",2008,36166.86997366312,8.64e-4
"Lakehurst, NJ",2006,2414.055785714286,0.00432
"Lakehurst, NJ",2008,2495.295857142857,0
"Lakewood, CA",2002,80289.81476190477,0.006599
"Lakewood, CA",2009,80555.75580357143,0.009
"Lakewood, WA",2002,58345.08238095238,0.00108
"Lambertville, NJ",2008,3886.500418729052,0
"Lansdale, PA",2008,16127.97530346207,0
"Lansdowne, PA",2008,10621.333458739768,0
"Lantana, FL",1987,8251.6773125,0.002778
"Lantana, FL",1990,8392,0.0216
"Lantana, FL",1991,8461.703375,0.00324
"Lantana, FL",1992,8543.171285714287,0.003842
"Lantana, FL",1993,8634.89175,0.0018116923076923076
"Lantana, FL",1994,8735.352785714285,0.0028824444444444444
"Lantana, FL",1995,8843.042410714286,0.006479636363636364
"Lantana, FL",1996,8956.448642857144,0.011087555555555555
"Lantana, FL",1997,9074.0595,0.009703333333333333
"Lantana, FL",1998,9194.363,0.002110545454545455
"Lantana, FL",1999,9315.847160714286,0.011339272727272727
"Lantana, FL",2000,9437,0.007994545454545454
"Lantana, FL",2001,9556.434866071428,0.00592
"Lantana, FL",2002,9673.266428571427,0.00216
"Lantana, FL",2003,9786.7346875,0.00264
"Lantana, FL",2004,9896.079642857145,0.012124571428571427
"Lantana, FL",2005,10000.541294642857,0.02006866666666667
"Lantana, FL",2006,10099.359642857144,0.004080571428571428
"Lantana, FL",2007,10191.7746875,0.004705
"Lantana, FL",2008,10277.02642857143,8.64e-4
"Larchmont, NY",2008,6127.8030349249975,0
"Larkspur, CA",2002,12151.404703909237,0
"Lauderdale Lakes, FL",1987,26910.9695,0.002778
"Lauderdale Lakes, FL",1990,27340.999999999996,0.0216
"Lauderdale Lakes, FL",1991,27615.8015,0.00324
"Lauderdale Lakes, FL",1992,27961.254222222226,0.004482333333333333
"Lauderdale Lakes, FL",1993,28364.3305,0.001962666666666667
"Lauderdale Lakes, FL",1994,28812.002666666667,6.646153846153846e-4
"Lauderdale Lakes, FL",1995,29291.243055555555,0.007919666666666667
"Lauderdale Lakes, FL",1996,29789.024,0.0114908
"Lauderdale Lakes, FL",1997,30292.317833333334,0.0052840000000000005
"Lauderdale Lakes, FL",1998,30788.09688888889,0.0023216
"Lauderdale Lakes, FL",1999,31263.3335,0.012499636363636364
"Lauderdale Lakes, FL",2000,31705,0.00819090909090909
"Lauderdale Lakes, FL",2001,32101.2525,0.00504
"Lauderdale Lakes, FL",2002,32444.98222222222,0.00216
"Lauderdale Lakes, FL",2003,32730.264166666668,0.00264
"Lauderdale Lakes, FL",2004,32951.17333333333,0.007077
"Lauderdale Lakes, FL",2005,33101.78472222222,0.015788
"Lauderdale Lakes, FL",2006,33176.17333333333,0.0038937777777777777
"Lauderdale Lakes, FL",2007,33168.41416666667,0.003535
"Lauderdale Lakes, FL",2008,33072.58222222222,8.64e-4
"Lauderdale-By-The-Sea, FL",1987,2989.0385,0.002778
"Lauderdale-By-The-Sea, FL",1990,2990,0.0216
"Lauderdale-By-The-Sea, FL",1991,2947.262,0.0025919999999999997
"Lauderdale-By-The-Sea, FL",1992,2886.6115555555557,0.00336175
"Lauderdale-By-The-Sea, FL",1993,2814.769,0.0018116923076923076
"Lauderdale-By-The-Sea, FL",1994,2738.4546666666665,0.00324275
"Lauderdale-By-The-Sea, FL",1995,2664.388888888889,0.013654666666666666
"Lauderdale-By-The-Sea, FL",1996,2599.292,0.012203499999999999
"Lauderdale-By-The-Sea, FL",1997,2549.8843333333334,0.00803309090909091
"Lauderdale-By-The-Sea, FL",1998,2522.8862222222224,0.0023216
"Lauderdale-By-The-Sea, FL",1999,2525.018,0.012499636363636364
"Lauderdale-By-The-Sea, FL",2000,2563,0.00819090909090909
"Lauderdale-By-The-Sea, FL",2001,2643.2155,0.00504
"Lauderdale-By-The-Sea, FL",2002,2770.699555555555,0.00216
"Lauderdale-By-The-Sea, FL",2003,2950.150166666667,0.00264
"Lauderdale-By-The-Sea, FL",2004,3186.2653333333333,0.008088
"Lauderdale-By-The-Sea, FL",2005,3483.7430555555557,0.01804342857142857
"Lauderdale-By-The-Sea, FL",2006,3847.281333333334,0.0038937777777777777
"Lauderdale-By-The-Sea, FL",2007,4281.578166666666,0.004124
"Lauderdale-By-The-Sea, FL",2008,4791.3315555555555,8.64e-4
"Lauderhill, FL",1987,47324.9723125,0.001236
"Lauderhill, FL",1990,49708,0.0216
"Lauderhill, FL",1991,50469.490875,0.00324
"Lauderhill, FL",1992,51237.69128571429,0.004482333333333333
"Lauderhill, FL",1993,52012.26925,0.001962666666666667
"Lauderhill, FL",1994,52792.892785714284,6.646153846153846e-4
"Lauderhill, FL",1995,53579.22991071429,0.007919666666666667
"Lauderhill, FL",1996,54370.94864285714,0.0114908
"Lauderhill, FL",1997,55167.717,0.0052840000000000005
"Lauderhill, FL",1998,55969.203,0.0023216
"Lauderhill, FL",1999,56775.07466071429,0.012499636363636364
"Lauderhill, FL",2000,57585,0.00819090909090909
"Lauderhill, FL",2001,58399.69986607143,0.00504
"Lauderhill, FL",2002,59224.10642857143,0.00216
"Lauderhill, FL",2003,60064.2046875,0.0027
"Lauderhill, FL",2004,60925.97964285714,0.007077
"Lauderhill, FL",2005,61815.416294642855,0.015788
"Lauderhill, FL",2006,62738.49964285715,0.0038937777777777777
"Lauderhill, FL",2007,63701.2146875,0.003535
"Lauderhill, FL",2008,64709.546428571426,8.64e-4
"Lawndale, CA",2002,32289.740333333335,0
"Lawndale, CA",2009,32909.9419375,0.009
"Lawnside, NJ",2008,2846.2755555555555,0
"Lawrence, MA",1990,70207,0
"Lawrence, MA",1991,70727.5844491776,0.00216
"Lawrence, MA",1992,71123.5451224519,0.008879555555555555
"Lawrence, MA",1993,71413.53389835519,0
"Lawrence, MA",1994,71616.20265541972,0.01063
"Lawrence, MA",1995,71750.20327217777,0.0302376
"Lawrence, MA",1996,71834.18762716159,0.018718
"Lawrence, MA",1997,71886.80759890346,0.0069299999999999995
"Lawrence, MA",1998,71926.71506593564,0.004619130434782608
"Lawrence, MA",1999,71972.56190679039,0.0016205714285714285
"Lawrence, MA",2000,72043,0.004232235294117647
"Lawrence, MA",2001,72154.854911008,0.004844307692307693
"Lawrence, MA",2002,72317.64695290312,3.214814814814815e-4
"Lawrence, MA",2003,72539.07012568534,0.015112
"Lawrence, MA",2004,72826.81842935467,0.00776
"Lawrence, MA",2005,73188.58586391111,0.0137
"Lawrence, MA",2006,73632.06642935467,0.0013384761904761905
"Lawrence, MA",2007,74164.95412568534,0.005333
"Lawrence, MA",2008,74794.94295290312,0.004502181818181818
"Lawrence, NY",1998,6547.325427835051,0.0032400000000000003
"Lawrence, NY",2008,6470.942408689249,0.00108
"Lemon Grove, CA",2001,24934.03425,0.02052
"Lemon Grove, CA",2002,24950.804,0.008798666666666666
"Lemon Grove, CA",2009,25234.77825,0.009
"Leonia, NJ",2008,9003.613301178204,0
"Lewiston, ME",1990,39757,0
"Lewiston, ME",1991,39468.11055991547,0
"Lewiston, ME",1992,39117.6028290668,0.00324
"Lewiston, ME",1993,38718.766119830936,0
"Lewiston, ME",1994,38284.88974458479,0.00216
"Lewiston, ME",1996,37365.17524556937,0.02306
"Lewiston, ME",1997,36905.915746553954,0.00216
"Lewiston, ME",1998,36464.77383103597,0.0050365
"Lewiston, ME",1999,36055.03881139234,0
"Lewiston, ME",2000,35690,0.004195666666666667
"Lewiston, ME",2001,35382.117157173045,0
"Lewiston, ME",2002,35140.53183497431,0
"Lewiston, ME",2003,34973.55603340378,0.00405
"Lewiston, ME",2004,34889.50175246146,0.004730857142857143
"Lewiston, ME",2005,34896.680992147354,0.021058857142857143
"Lewiston, ME",2006,35003.40575246146,6.171428571428571e-4
"Lewiston, ME",2007,35217.98803340378,0.005381
"Lewiston, ME",2008,35548.73983497431,7.71e-4
"Lighthouse Point, FL",1987,10679.57,0.002778
"Lighthouse Point, FL",1990,10378,0.0216
"Lighthouse Point, FL",1991,10336.2175,0.0025919999999999997
"Lighthouse Point, FL",1992,10325.048888888889,0.00336175
"Lighthouse Point, FL",1993,10339.7375,0.0018116923076923076
"Lighthouse Point, FL",1994,10375.526666666668,0.00324275
"Lighthouse Point, FL",1995,10427.659722222224,0.013654666666666666
"Lighthouse Point, FL",1996,10491.38,0.012203499999999999
"Lighthouse Point, FL",1997,10561.930833333334,0.00803309090909091
"Lighthouse Point, FL",1998,10634.555555555557,0.0023216
"Lighthouse Point, FL",1999,10704.4975,0.013859111111111112
"Lighthouse Point, FL",2000,10767,0.00819090909090909
"Lighthouse Point, FL",2001,10817.714,0.00592
"Lighthouse Point, FL",2002,10853.92088888889,0.00216
"Lighthouse Point, FL",2003,10873.309666666666,0.00264
"Lighthouse Point, FL",2004,10873.569333333333,0.008088
"Lighthouse Point, FL",2005,10852.388888888889,0.02006866666666667
"Lighthouse Point, FL",2006,10807.457333333334,0.0038937777777777777
"Lighthouse Point, FL",2007,10736.463666666668,0.004124
"Lighthouse Point, FL",2008,10637.09688888889,8.64e-4
"Lincoln City, OR",2002,7707.745777777778,0.03503866666666667
"Lincoln Park, NJ",2008,10497.780376395534,0
"Lindenhurst, NY",1992,27086.638288789647,0.0054
"Lindenhurst, NY",1993,27193.60984987977,0
"Lindenhurst, NY",1995,27404.09409710294,0.0054
"Lindenhurst, NY",1998,27681.882155502117,0.0036
"Lindenhurst, NY",2008,27598.89788892706,0.001344
"Lindenwold, NJ",2006,17158.751683957402,0.00432
"Lindenwold, NJ",2008,17305.423789304936,0
"Linwood, NJ",2006,7152.842142857143,0.00432
"Linwood, NJ",2008,7127.068095238095,0
"Little Ferry, NJ",2008,10796.865004316192,0
"Little Silver, NJ",1998,6104.220414673046,0.0054
"Little Silver, NJ",2006,6177.966698564594,0.00432
"Little Silver, NJ",2008,6092.351132376396,0
"Livermore, CA",2002,76254.40387243385,0
"Lloyd Harbor, NY",1992,3387.825,0.0054
"Lloyd Harbor, NY",1995,3489.515625,0.0054
"Lloyd Harbor, NY",1998,3605.235,0.0032400000000000003
"Lloyd Harbor, NY",2008,3731.623,0.00168
"Lodi, CA",2002,57465.82591349238,0
"Lodi, NJ",2008,24483.834567553993,0
"Lomita, CA",2002,20127.06623809524,0.006599
"Lomita, CA",2009,20262.67625892857,0.009
"Lompoc, CA",2002,41186.26969983614,0
"Long Beach, CA",2002,463346.9967148925,0.006599
"Long Beach, CA",2009,463080.207152127,0.009
"Long Beach, NY",1998,35123.78216512081,0.0032400000000000003
"Long Beach, NY",2008,34410.061882056565,0.00108
"Long Branch, NJ",1998,30794.251924166336,0.0054
"Long Branch, NJ",2006,31869.22836696464,0.00432
"Long Branch, NJ",2008,31482.53091130976,0
"Longboat Key, FL",1996,7003.864,0.009179
"Longboat Key, FL",2000,7603,0.00144
"Longview, WA",2002,35318.84899484713,0.032397333333333334
"Los Alamitos, CA",2002,11492.394523809524,0.006599
"Los Alamitos, CA",2009,11439.389419642856,0.009
"Los Altos Hills, CA",2002,7961.033380952381,0
"Los Altos, CA",2002,27993.871952380952,0
"Los Angeles, CA",2002,3711512.379480639,0
"Los Gatos, CA",2002,28842.864666388305,0
"Lowell, MA",1990,103439,0
"Lowell, MA",1991,104195.5991182392,0.00216
"Lowell, MA",1992,104758.97283010917,0.007344
"Lowell, MA",1993,105152.9307364784,3.323076923076923e-4
"Lowell, MA",1994,105401.28243821546,0.009111428571428572
"Lowell, MA",1995,105527.83753618888,0.0302376
"Lowell, MA",1996,105556.4056312672,0.0224616
"Lowell, MA",1997,105510.79632431892,0.00616
"Lowell, MA",1998,105414.81921621262,0.004619130434782608
"Lowell, MA",1999,105292.2839078168,0.0016205714285714285
"Lowell, MA",2000,105167,0.00368675
"Lowell, MA",2001,105060.294993486,0.005248
"Lowell, MA",2002,104983.56798841956,1.676923076923077e-4
"Lowell, MA",2003,104945.73598480066,0.0161912
"Lowell, MA",2004,104955.71598262934,0.008216470588235294
"Lowell, MA",2005,105022.42498190555,0.01329375
"Lowell, MA",2006,105154.77998262932,0.0014415555555555555
"Lowell, MA",2007,105361.69798480066,0.004961999999999999
"Lowell, MA",2008,105652.09598841956,0.0027004444444444446
"Lynbrook, NY",1998,19763.23322852234,0.0032400000000000003
"Lynbrook, NY",2008,19769.80140819833,0.00108
"Lynden, WA",2002,9716.936333333331,0
"Lynn, MA",1990,81245,0
"Lynn, MA",1991,82055.58991934884,0.00216
"Lynn, MA",1992,82881.95700971872,0.0074054285714285715
"Lynn, MA",1993,83715.67733869769,7.957894736842105e-4
"Lynn, MA",1994,84548.32697387377,0.009111428571428572
"Lynn, MA",1995,85371.481982835,0.025558
"Lynn, MA",1996,86176.71843316944,0.018718
